key_id;player_id;lastname;name;birth_date;goal_keeper;defender;midfielder;forward;count_tournaments;list_tournaments;player_wikipedia_link
3250;P-05890;Hosseini;Jalal;03/02/1982;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Jalal_Hosseini
3251;P-06456;Hosseini;Majid;20/06/1996;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Majid_Hosseini
3252;P-00371;Höttges;Horst-Dieter;10/09/1943;0;1;0;0;3;1966, 1970, 1974;https://en.wikipedia.org/wiki/Horst-Dieter_H%C3%B6ttges
3253;P-02178;Hottiger;Marc;07/11/1967;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Marc_Hottiger
3254;P-09900;Houf;Denis;16/02/1932;0;0;0;1;1;1954;https://en.wikipedia.org/wiki/Denis_Houf
3255;P-08181;Houghton;Ray;09/01/1962;0;0;1;0;2;1990, 1994;https://en.wikipedia.org/wiki/Ray_Houghton
3256;P-01388;Houseman;René;19/07/1953;0;0;1;1;2;1974, 1978;https://en.wikipedia.org/wiki/Ren%C3%A9_Houseman
3257;P-01672;Hovenkamp;Hugo;05/10/1950;0;1;0;0;1;1978;https://en.wikipedia.org/wiki/Hugo_Hovenkamp
3258;P-06097;Hovhannisyan;Khoren;10/01/1955;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Khoren_Hovhannisyan
3259;P-05314;Hovorka;Václav;19/09/1931;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/V%C3%A1clav_Hovorka
3260;P-09012;Howard;Tim;06/03/1979;1;0;0;0;3;2006, 2010, 2014;https://en.wikipedia.org/wiki/Tim_Howard
3261;P-02919;Howe;Don;12/10/1935;0;1;0;0;2;1958, 1962;https://en.wikipedia.org/wiki/Don_Howe
3262;P-02304;Höwedes;Benedikt;29/02/1988;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Benedikt_H%C3%B6wedes
3263;P-02975;Hoydonckx;Nic;29/12/1900;0;1;0;0;1;1930;https://en.wikipedia.org/wiki/Nic_Hoydonckx
3264;P-06967;Hoyos;Carlos;28/02/1962;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Carlos_Hoyos
3265;P-07789;Hrdlička;Ivan;20/11/1943;0;0;1;0;1;1970;https://en.wikipedia.org/wiki/Ivan_Hrdli%C4%8Dka
3266;P-05952;Hristov;Marian;29/07/1973;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Marian_Hristov
3267;P-04489;Hrivnák;Vladimír;23/04/1945;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/Vladim%C3%ADr_Hrivn%C3%A1k
3268;P-04287;Hrnjiček;Branislav;05/06/1908;0;0;1;0;1;1930;https://en.wikipedia.org/wiki/Branislav_Hrnji%C4%8Dek
3269;P-00223;Hrstić;Miloš;20/11/1955;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Milo%C5%A1_Hrsti%C4%87
3270;P-08438;Hrubesch;Horst;17/04/1951;0;0;0;1;1;1982;https://en.wikipedia.org/wiki/Horst_Hrubesch
3271;P-02272;Hruška;Zdeněk;25/07/1954;1;0;0;0;1;1982;https://en.wikipedia.org/wiki/Zden%C4%9Bk_Hru%C5%A1ka
3272;P-00283;Hu Kon;Frans;not available;0;1;0;0;1;1938;https://en.wikipedia.org/wiki/Frans_G._Hu_Kon
3273;P-02052;Hubchev;Petar;26/02/1964;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Petar_Hubchev
3274;P-01274;Huber;Willy;17/12/1913;1;0;0;0;2;1934, 1938;https://en.wikipedia.org/wiki/Willy_Huber
3275;P-01821;Huezo;Norberto;06/06/1956;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Norberto_Huezo
3276;P-01035;Hufschmid;Ernst;04/02/1913;0;0;1;0;1;1934;https://en.wikipedia.org/wiki/Ernst_Hufschmid_(footballer)
3277;P-01594;Hug;Adolphe;23/09/1923;1;0;0;0;1;1950;https://en.wikipedia.org/wiki/Adolphe_Hug
3278;P-09389;Huggel;Benjamin;07/07/1977;0;0;1;0;1;2010;https://en.wikipedia.org/wiki/Benjamin_Huggel
3279;P-01820;Hughes;Emlyn;28/08/1947;0;0;1;0;1;1970;https://en.wikipedia.org/wiki/Emlyn_Hughes
3280;P-01720;Hughes;Laurie;02/03/1924;0;1;0;0;1;1950;https://en.wikipedia.org/wiki/Laurie_Hughes
3281;P-07095;Hughes;Philip;19/11/1964;1;0;0;0;1;1986;https://en.wikipedia.org/wiki/Philip_Hughes_(Northern_Irish_footballer)
3282;P-08792;Hughton;Chris;11/12/1958;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Chris_Hughton
3283;P-05476;Hügi;Josef;23/01/1930;0;0;0;1;1;1954;https://en.wikipedia.org/wiki/Josef_H%C3%BCgi
3284;P-04395;Huh;Jung-moo;13/01/1955;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Huh_Jung-moo
3285;P-03069;Hulk;not applicable;25/07/1986;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/Hulk_(footballer)
3286;P-07434;Hult;Sture;19/10/1910;1;0;0;0;1;1934;not available
3287;P-07420;Humberto;not applicable;04/02/1934;0;0;0;1;1;1954;https://en.wikipedia.org/wiki/Humberto_Tozzi
3288;P-03386;Hummels;Mats;16/12/1988;0;1;0;0;2;2014, 2018;https://en.wikipedia.org/wiki/Mats_Hummels
3289;P-01893;Hunt;Roger;20/07/1938;0;0;0;1;2;1962, 1966;https://en.wikipedia.org/wiki/Roger_Hunt
3290;P-03271;Huntelaar;Klaas-Jan;12/08/1983;0;0;0;1;2;2010, 2014;https://en.wikipedia.org/wiki/Klaas-Jan_Huntelaar
3291;P-00924;Hunter;Norman;29/10/1943;0;1;0;0;2;1966, 1970;https://en.wikipedia.org/wiki/Norman_Hunter_(footballer)
3292;P-03234;Hurst;Geoff;08/12/1941;0;0;0;1;2;1966, 1970;https://en.wikipedia.org/wiki/Geoff_Hurst
3293;P-08177;Hurtado;Iván;16/08/1974;0;1;0;0;2;2002, 2006;https://en.wikipedia.org/wiki/Iv%C3%A1n_Hurtado
3294;P-09308;Hurtado;Paolo;27/07/1990;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Paolo_Hurtado
3295;P-03546;Husaín;Claudio;20/11/1974;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Claudio_Husa%C3%ADn
3296;P-04086;Husin;Andriy;11/12/1972;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Andriy_Husin
3297;P-00440;Hussain;Yousuf;08/07/1965;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Yousuf_Hussain
3298;P-05116;Hussein Shihab;Ali;05/05/1961;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Ali_Hussein_Shihab
3299;P-00108;Husyev;Oleh;25/04/1983;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Oleh_Husyev
3300;P-05156;Hutchison;Tommy;22/09/1947;0;0;1;0;1;1974;https://en.wikipedia.org/wiki/Tommy_Hutchison
3301;P-04778;Huth;Robert;18/08/1984;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Robert_Huth
3302;P-01460;Huysmans;Constant;11/10/1928;0;1;0;0;1;1954;https://en.wikipedia.org/wiki/Constant_Huysmans
3303;P-08918;Hwang;Hee-chan;26/01/1996;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Hwang_Hee-chan
3304;P-03474;Hwang;Seok-ho;27/06/1989;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Hwang_Seok-ho
3305;P-03321;Hwang;Sun-hong;14/07/1968;0;0;0;1;4;1990, 1994, 1998, 2002;https://en.wikipedia.org/wiki/Hwang_Sun-hong
3306;P-01217;Hwangbo;Kwan;01/03/1965;0;0;1;0;1;1990;https://en.wikipedia.org/wiki/Hwangbo_Kwan
3307;P-01345;Hýravý;Viliam;26/11/1962;0;0;0;1;1;1990;https://en.wikipedia.org/wiki/Viliam_H%C3%BDrav%C3%BD
3308;P-06413;Hysén;Glenn;30/10/1959;0;1;0;0;1;1990;https://en.wikipedia.org/wiki/Glenn_Hys%C3%A9n
3309;P-01669;Hyun;Young-min;25/12/1979;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Hyun_Young-min
3310;P-00810;I;Campanal;09/02/1912;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Campanal_I
3311;P-06801;Iaquinta;Vincenzo;21/11/1979;0;0;0;1;2;2006, 2010;https://en.wikipedia.org/wiki/Vincenzo_Iaquinta
3312;P-02622;Ibáñez;Carlos;28/11/1930;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/Carlos_Ib%C3%A1%C3%B1ez_(footballer)
3313;P-04401;Ibáñez;Pablo;03/08/1981;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Pablo_Ib%C3%A1%C3%B1ez
3314;P-04485;Ibarbo;Víctor;19/05/1990;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/V%C3%ADctor_Ibarbo
3315;P-07145;Ibarra;Oswaldo;08/09/1969;1;0;0;0;1;2002;https://en.wikipedia.org/wiki/Oswaldo_Ibarra
3316;P-05709;Ibarra;Renato;20/01/1991;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Renato_Ibarra
3317;P-02959;Ibišević;Vedad;06/08/1984;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/Vedad_Ibi%C5%A1evi%C4%87
3318;P-00502;Ibrahim;Maad;30/06/1960;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Maad_Ibrahim
3319;P-00111;Ibrahimović;Zlatan;03/10/1981;0;0;0;1;2;2002, 2006;https://en.wikipedia.org/wiki/Zlatan_Ibrahimovi%C4%87
3320;P-07734;Ibričić;Senijad;26/09/1985;0;0;1;0;1;2014;https://en.wikipedia.org/wiki/Senijad_Ibri%C4%8Di%C4%87
3321;P-05459;Ichikawa;Daisuke;14/05/1980;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Daisuke_Ichikawa
3322;P-01817;Ideye;Brown;10/10/1988;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/Brown_Ideye
3323;P-08661;Idowu;Brian;18/05/1992;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Brian_Idowu
3324;P-00979;Idris;Hamzah;08/10/1972;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Hamzah_Idris
3325;P-09749;Idrissou;Mohammadou;08/03/1980;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/Mohammadou_Idrissou
3326;P-00435;Ighalo;Odion;16/06/1989;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Odion_Ighalo
3327;P-02908;Ignashevich;Sergei;14/07/1979;0;1;0;0;2;2014, 2018;https://en.wikipedia.org/wiki/Sergei_Ignashevich
3328;P-03617;Igoa;Silvestre;05/09/1920;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/Silvestre_Igoa
3329;P-05328;Iguarán;Arnoldo;18/01/1957;0;0;0;1;1;1990;https://en.wikipedia.org/wiki/Arnoldo_Iguar%C3%A1n
3330;P-06586;Ihara;Masami;18/09/1967;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Masami_Ihara
3331;P-02422;Ihász;Kálmán;06/03/1941;0;1;0;0;2;1962, 1966;https://en.wikipedia.org/wiki/K%C3%A1lm%C3%A1n_Ih%C3%A1sz
3332;P-01391;Iheanacho;Kelechi;10/03/1996;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Kelechi_Iheanacho
3333;P-08198;Ikedia;Pius;11/07/1980;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Pius_Ikedia
3334;P-00644;Ikpeba;Victor;12/06/1973;0;0;0;1;2;1994, 1998;https://en.wikipedia.org/wiki/Victor_Ikpeba
3335;P-01373;Ileby;Arne;02/12/1913;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Arne_Ileby
3336;P-02679;Ilić;Branko;06/02/1983;0;1;0;0;1;2010;https://en.wikipedia.org/wiki/Branko_Ili%C4%87
3337;P-02389;Ilić;Saša;30/12/1977;0;0;1;0;1;2006;https://en.wikipedia.org/wiki/Sa%C5%A1a_Ili%C4%87_(footballer,_born_1977)
3338;P-06071;Ilie;Adrian;20/04/1974;0;0;0;1;1;1998;https://en.wikipedia.org/wiki/Adrian_Ilie
3339;P-04387;Iliev;Hristo;11/05/1936;0;0;0;1;1;1962;https://en.wikipedia.org/wiki/Hristo_Iliev_(footballer)
3340;P-04371;Iliev;Ilian;02/07/1968;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Ilian_Iliev
3341;P-04683;Iliev;Nikolay;31/03/1964;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Nikolay_Iliev
3342;P-03105;Ilku;István;06/03/1933;1;0;0;0;2;1958, 1962;https://en.wikipedia.org/wiki/Istv%C3%A1n_Ilku
3343;P-02228;Illgner;Bodo;07/04/1967;1;0;0;0;2;1990, 1994;https://en.wikipedia.org/wiki/Bodo_Illgner
3344;P-07114;Ilunga;Mwepu;22/08/1949;0;1;0;0;1;1974;https://en.wikipedia.org/wiki/Mwepu_Ilunga
3345;P-05753;Ilyin;Anatoli;27/06/1931;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Anatoli_Ilyin
3346;P-01709;Im;Seung-hwi;03/02/1946;0;0;1;0;1;1966;https://en.wikipedia.org/wiki/Im_Seung-hwi
3347;P-00552;Imlach;Stewart;06/01/1932;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Stewart_Imlach
3348;P-01638;Immel;Eike;27/11/1960;1;0;0;0;2;1982, 1986;https://en.wikipedia.org/wiki/Eike_Immel
3349;P-00590;Immobile;Ciro;20/02/1990;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/Ciro_Immobile
3350;P-09527;Inácio;Augusto;01/02/1955;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Augusto_In%C3%A1cio
3351;P-03800;Inamoto;Junichi;18/09/1979;0;0;1;0;3;2002, 2006, 2010;https://en.wikipedia.org/wiki/Junichi_Inamoto
3352;P-04221;Ince;Clayton;12/07/1972;1;0;0;0;1;2006;https://en.wikipedia.org/wiki/Clayton_Ince
3353;P-09560;Ince;Paul;21/10/1967;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Paul_Ince
3354;P-00174;Índio;not applicable;01/03/1931;0;0;0;1;1;1954;https://en.wikipedia.org/wiki/Alu%C3%ADsio_Francisco_da_Luz
3355;P-00003;Infante;Raimundo;02/02/1928;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/Raimundo_Infante
3356;P-04932;Infante;Ricardo;21/06/1924;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Ricardo_Infante
3357;P-05843;Ingason;Sverrir Ingi;05/08/1993;0;1;0;0;1;2018;https://en.wikipedia.org/wiki/Sverrir_Ingi_Ingason
3358;P-07926;Ingesson;Klas;20/08/1968;0;0;1;0;2;1990, 1994;https://en.wikipedia.org/wiki/Klas_Ingesson
3359;P-02237;Iniesta;Andrés;11/05/1984;0;0;1;0;4;2006, 2010, 2014, 2018;https://en.wikipedia.org/wiki/Andr%C3%A9s_Iniesta
3360;P-08109;Inkoom;Samuel;01/06/1989;0;1;0;0;2;2010, 2014;https://en.wikipedia.org/wiki/Samuel_Inkoom
3361;P-03689;Inler;Gökhan;27/06/1984;0;0;1;0;2;2010, 2014;https://en.wikipedia.org/wiki/G%C3%B6khan_Inler
3362;P-08412;Inoha;Masahiko;28/08/1983;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Masahiko_Inoha
3363;P-07959;Insfrán;Eligio;27/10/1935;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Eligio_Insfr%C3%A1n
3364;P-05011;Insfrán;Eliseo;27/10/1935;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Eliseo_Insfr%C3%A1n
3365;P-09936;Insigne;Lorenzo;04/06/1991;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/Lorenzo_Insigne
3366;P-08843;Inui;Takashi;02/06/1988;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Takashi_Inui
3367;P-09404;Inzaghi;Filippo;09/08/1973;0;0;0;1;3;1998, 2002, 2006;https://en.wikipedia.org/wiki/Filippo_Inzaghi
3368;P-07416;Ion;Greg;12/03/1963;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Greg_Ion
3369;P-04108;Ionov;Aleksei;18/02/1989;0;0;0;1;1;2014;https://en.wikipedia.org/wiki/Aleksei_Ionov
3370;P-09171;Ipoua;Samuel;01/03/1973;0;0;0;1;1;1998;https://en.wikipedia.org/wiki/Samuel_Ipoua
3371;P-07273;Irañeta;Roberto;21/03/1915;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Roberto_Ira%C3%B1eta
3372;P-09183;Iraragorri;José;16/03/1912;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Jos%C3%A9_Iraragorri
3373;P-05989;Iriarte;Santos;02/11/1902;0;0;0;1;1;1930;https://en.wikipedia.org/wiki/Santos_Iriarte
3374;P-09040;Iribar;José Ángel;01/03/1943;1;0;0;0;1;1966;https://en.wikipedia.org/wiki/Jos%C3%A9_%C3%81ngel_Iribar
3375;P-05075;Irmscher;Harald;12/02/1946;0;0;1;0;1;1974;https://en.wikipedia.org/wiki/Harald_Irmscher
3376;P-09738;Iroha;Benedict;29/11/1969;0;1;0;0;2;1994, 1998;https://en.wikipedia.org/wiki/Benedict_Iroha
3377;P-07475;Irović;Gordan;02/07/1934;1;0;0;0;1;1958;https://en.wikipedia.org/wiki/Gordan_Irovi%C4%87
3378;P-00412;Irusta;Rolando;27/03/1938;1;0;0;0;1;1966;https://en.wikipedia.org/wiki/Rolando_Irusta
3379;P-03685;Irvine;Jackson;07/03/1993;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Jackson_Irvine
3380;P-00035;Irwin;Denis;31/10/1965;0;1;0;0;1;1994;https://en.wikipedia.org/wiki/Denis_Irwin
3381;P-06251;Isailović;Bojan;25/03/1980;1;0;0;0;1;2010;https://en.wikipedia.org/wiki/Bojan_Isailovi%C4%87
3382;P-08608;Isaksen;Magnar;13/10/1910;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Magnar_Isaksen
3383;P-09576;Isaksson;Andreas;03/10/1981;1;0;0;0;2;2002, 2006;https://en.wikipedia.org/wiki/Andreas_Isaksson
3384;P-07168;Isasi;Evaristo;26/10/1955;0;0;0;1;1;1986;https://en.wikipedia.org/wiki/Evaristo_Isasi
3385;P-06486;Isco;not applicable;21/04/1992;0;0;1;0;1;2018;https://en.wikipedia.org/wiki/Isco
3386;P-02231;Isemborghs;Hendrik;30/01/1914;0;0;0;1;1;1938;https://en.wikipedia.org/wiki/Hendrik_Isemborghs
3387;P-03932;Isidoro;Paulo;03/08/1953;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Paulo_Isidoro
3388;P-07683;Isiordia;Raúl;22/12/1952;0;0;0;1;1;1978;https://en.wikipedia.org/wiki/Ra%C3%BAl_Isiordia
3389;P-09064;Iskrenov;Bozhidar;01/08/1962;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Bozhidar_Iskrenov
3390;P-07626;Isla;Mauricio;12/06/1988;0;0;1;0;2;2010, 2014;https://en.wikipedia.org/wiki/Mauricio_Isla
3391;P-03541;Islas;Luis;22/12/1965;1;0;0;0;2;1986, 1994;https://en.wikipedia.org/wiki/Luis_Islas
3392;P-00430;Ismaïl;Khalid;07/07/1965;0;0;1;0;1;1990;https://en.wikipedia.org/wiki/Khalid_Isma%C3%AFl
3393;P-01811;Israël;Rinus;19/03/1942;0;1;0;0;1;1974;https://en.wikipedia.org/wiki/Rinus_Isra%C3%ABl
3394;P-01429;Issa;Pierre;12/09/1975;0;1;0;0;2;1998, 2002;https://en.wikipedia.org/wiki/Pierre_Issa
3395;P-06943;Itália;not applicable;22/05/1907;0;1;0;0;1;1930;https://en.wikipedia.org/wiki/Luiz_Gervazoni
3396;P-05714;Itandje;Charles;02/11/1982;1;0;0;0;1;2014;https://en.wikipedia.org/wiki/Charles_Itandje
3397;P-02598;Ito;Teruyoshi;31/08/1974;0;0;1;0;1;1998;https://en.wikipedia.org/wiki/Teruyoshi_Ito
3398;P-04215;Iuliano;Mark;12/08/1973;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Mark_Iuliano
3399;P-00587;Ivan;Marian;06/01/1969;0;0;0;1;1;1994;https://en.wikipedia.org/wiki/Marian_Ivan
3400;P-06928;Ivăncescu;Mihai;22/03/1942;0;1;0;0;1;1970;https://en.wikipedia.org/wiki/Mihai_Iv%C4%83ncescu
3401;P-06857;Ivanov;Aleksandr;14/04/1928;0;0;0;1;1;1958;https://en.wikipedia.org/wiki/Aleksandr_Ivanov_(footballer,_born_1928)
3402;P-00819;Ivanov;Georgi;02/07/1976;0;0;0;1;1;1998;https://en.wikipedia.org/wiki/Georgi_Ivanov_(footballer,_born_1976)
3403;P-07210;Ivanov;Ivan;01/01/1942;1;0;0;0;1;1962;https://en.wikipedia.org/wiki/Ivan_Ivanov_(footballer_born_1942)
3404;P-04762;Ivanov;Trifon;27/07/1965;0;1;0;0;2;1994, 1998;https://en.wikipedia.org/wiki/Trifon_Ivanov
3405;P-03508;Ivanov;Valentin;19/11/1934;0;0;0;1;2;1958, 1962;https://en.wikipedia.org/wiki/Valentin_Kozmich_Ivanov
3406;P-06901;Ivanović;Branislav;22/02/1984;0;1;0;0;2;2010, 2018;https://en.wikipedia.org/wiki/Branislav_Ivanovi%C4%87
3407;P-05904;Ivkov;Kiril;21/06/1946;0;0;1;0;1;1974;https://en.wikipedia.org/wiki/Kiril_Ivkov
3408;P-07824;Ivković;Milutin;03/03/1906;0;1;0;0;1;1930;https://en.wikipedia.org/wiki/Milutin_Ivkovi%C4%87
3409;P-04265;Ivković;Tomislav;11/08/1960;1;0;0;0;1;1990;https://en.wikipedia.org/wiki/Tomislav_Ivkovi%C4%87
3410;P-01075;Ivoš;Aleksandar;28/06/1931;0;0;1;0;1;1962;https://en.wikipedia.org/wiki/Aleksandar_Ivo%C5%A1
3411;P-05553;Iwamasa;Daiki;30/01/1982;0;1;0;0;1;2010;https://en.wikipedia.org/wiki/Daiki_Iwamasa
3412;P-07810;Iwan;Andrzej;10/11/1959;0;0;0;1;2;1978, 1982;https://en.wikipedia.org/wiki/Andrzej_Iwan
3413;P-00484;Iwobi;Alex;03/05/1996;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Alex_Iwobi
3414;P-02298;Izaguirre;Emilio;10/05/1986;0;1;0;0;2;2010, 2014;https://en.wikipedia.org/wiki/Emilio_Izaguirre
3415;P-04775;Izmailov;Marat;21/09/1982;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Marat_Izmailov
3416;P-06022;Izquierdo;José;07/07/1992;0;0;0;1;1;2018;https://en.wikipedia.org/wiki/Jos%C3%A9_Izquierdo_(footballer,_born_1992)
3417;P-02952;Izzet;Muzzy;31/10/1974;0;0;1;0;1;2002;https://en.wikipedia.org/wiki/Muzzy_Izzet
3418;P-01233;Izzeta;Luis;not available;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Luis_Izzeta
3419;P-09950;Jaballah;Sabri;28/06/1973;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Sabri_Jaballah
3420;P-02608;Jaccard;Fernand;08/10/1907;0;0;1;0;1;1934;https://en.wikipedia.org/wiki/Fernand_Jaccard
3421;P-01208;Jack;Kelvin;29/04/1976;1;0;0;0;1;2006;https://en.wikipedia.org/wiki/Kelvin_Jack
3422;P-04777;Jäck;Alfred;02/08/1911;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Alfred_J%C3%A4ck
3423;P-02345;Jackson;Darren;25/07/1966;0;0;0;1;1;1998;https://en.wikipedia.org/wiki/Darren_Jackson
3424;P-07429;Jackson;Willem;26/03/1972;0;1;0;0;1;1998;https://en.wikipedia.org/wiki/Willem_Jackson
3425;P-02862;Jacobsen;Lars;20/09/1979;0;1;0;0;1;2010;https://en.wikipedia.org/wiki/Lars_Jacobsen
3426;P-05054;Jacobsson;Sven;17/04/1914;0;0;1;0;1;1938;https://en.wikipedia.org/wiki/Sven_Jacobsson
3427;P-06523;Jäggi;Willy;28/07/1906;0;0;0;1;1;1934;https://en.wikipedia.org/wiki/Willy_J%C3%A4ggi
3428;P-08222;Jagielka;Phil;17/08/1982;0;1;0;0;1;2014;https://en.wikipedia.org/wiki/Phil_Jagielka
3429;P-04767;Jahanbakhsh;Alireza;11/08/1993;0;0;0;1;2;2014, 2018;https://en.wikipedia.org/wiki/Alireza_Jahanbakhsh
3430;P-02108;Jahani;Ghafour;18/06/1950;0;0;0;1;1;1978;https://en.wikipedia.org/wiki/Ghafour_Jahani
3431;P-09167;Jaïdi;Radhi;30/08/1975;0;1;0;0;2;2002, 2006;https://en.wikipedia.org/wiki/Radhi_Ja%C3%AFdi
3432;P-03732;Jaikel;José;03/04/1966;0;0;0;1;1;1990;https://en.wikipedia.org/wiki/Jos%C3%A9_Jaikel
3433;P-06471;Jair;not applicable;21/03/1921;0;0;0;1;1;1950;https://en.wikipedia.org/wiki/Jair_da_Rosa_Pinto
3434;P-07877;Jairzinho;not applicable;25/12/1944;0;0;1;1;3;1966, 1970, 1974;https://en.wikipedia.org/wiki/Jairzinho
3435;P-06616;Jakob;Hans;16/06/1908;1;0;0;0;2;1934, 1938;https://en.wikipedia.org/wiki/Hans_Jakob_(footballer)
3436;P-01146;Jakóbczak;Roman;26/02/1946;0;0;0;1;1;1974;https://en.wikipedia.org/wiki/Roman_Jak%C3%B3bczak
3437;P-09083;Jakobs;Ditmar;28/08/1953;0;1;0;0;1;1986;https://en.wikipedia.org/wiki/Ditmar_Jakobs
3438;P-07119;Jakobsen;Mini;08/11/1965;0;0;1;1;2;1994, 1998;https://en.wikipedia.org/wiki/Mini_Jakobsen
3439;P-00903;Jakobsson;Andreas;06/10/1972;0;1;0;0;1;2002;https://en.wikipedia.org/wiki/Andreas_Jakobsson
3440;P-07940;Jakšić;Milovan;21/09/1909;1;0;0;0;1;1930;https://en.wikipedia.org/wiki/Milovan_Jak%C5%A1i%C4%87
3441;P-01253;Jakubec;František;12/04/1956;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Franti%C5%A1ek_Jakubec
3442;P-00317;Jakubko;Martin;26/02/1980;0;0;0;1;1;2010;https://en.wikipedia.org/wiki/Martin_Jakubko
3443;P-09830;Jaliens;Kew;15/09/1978;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Kew_Jaliens
3444;P-01228;Jałocha;Jan;18/07/1957;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Jan_Ja%C5%82ocha
3445;P-02399;Jamba;not applicable;10/07/1977;0;1;0;0;1;2006;https://en.wikipedia.org/wiki/Jamba_(footballer)
3446;P-07228;James;David;01/08/1970;1;0;0;0;3;2002, 2006, 2010;https://en.wikipedia.org/wiki/David_James_(footballer)
3447;P-00900;James;Paul;11/11/1963;0;0;1;0;1;1986;https://en.wikipedia.org/wiki/Paul_James_(soccer)
3448;P-00575;Jameson;Johnny;11/03/1958;0;0;1;0;1;1982;https://en.wikipedia.org/wiki/Johnny_Jameson
3449;P-05443;Jamil Madani;Ahmed;06/01/1970;0;1;0;0;2;1994, 1998;https://en.wikipedia.org/wiki/Ahmed_Jamil_Madani
3450;P-06708;Janas;Paweł;04/03/1953;0;1;0;0;1;1982;https://en.wikipedia.org/wiki/Pawe%C5%82_Janas
3451;P-04884;Jancker;Carsten;28/08/1974;0;0;0;1;1;2002;https://en.wikipedia.org/wiki/Carsten_Jancker
3452;P-01088;Janda;Anton;01/05/1904;0;1;0;0;1;1934;https://en.wikipedia.org/wiki/Anton_Janda
